parameter,rhat,experiment,condition,model_name
"r_participant[084,condpresent]",0.9999888812271417,exp2,cue,contrast
"r_participant[085,condpresent]",1.0000209993560736,exp2,cue,contrast
"r_participant[086,condpresent]",1.0000617492324018,exp2,cue,contrast
"r_participant[087,condpresent]",1.0000021218696735,exp2,cue,contrast
"r_participant[088,condpresent]",1.000103111329269,exp2,cue,contrast
"r_participant[089,condpresent]",1.000112580505491,exp2,cue,contrast
"r_participant[090,condpresent]",1.0001507767239588,exp2,cue,contrast
"r_participant[091,condpresent]",1.0001501727433937,exp2,cue,contrast
"r_participant[092,condpresent]",1.0000271811931194,exp2,cue,contrast
"r_participant[093,condpresent]",1.0000186785254428,exp2,cue,contrast
"r_participant[095,condpresent]",1.0000485730249264,exp2,cue,contrast
"r_participant[096,condpresent]",1.0000455264623205,exp2,cue,contrast
"r_participant[097,condpresent]",1.0001318647763908,exp2,cue,contrast
"r_participant[098,condpresent]",0.9999760409597231,exp2,cue,contrast
"r_participant[099,condpresent]",1.0000304921074155,exp2,cue,contrast
"r_participant[100,condpresent]",1.0000055705964717,exp2,cue,contrast
"r_participant[101,condpresent]",1.0001654318982158,exp2,cue,contrast
"r_participant[102,condpresent]",1.0000866919929432,exp2,cue,contrast
"r_participant[103,condpresent]",1.0000142591364911,exp2,cue,contrast
"r_participant[104,condpresent]",1.00012670200741,exp2,cue,contrast
"r_participant[105,condpresent]",1.0000285437460987,exp2,cue,contrast
"r_participant[106,condpresent]",1.000278438123065,exp2,cue,contrast
"r_participant[107,condpresent]",1.0000691082338533,exp2,cue,contrast
"r_participant[108,condpresent]",1.0001029702027486,exp2,cue,contrast
"r_participant[109,condpresent]",1.0001169438679542,exp2,cue,contrast
"r_participant[110,condpresent]",1.000178796438656,exp2,cue,contrast
"r_participant[111,condpresent]",1.0001329623421136,exp2,cue,contrast
"r_participant[112,condpresent]",0.9999992232199965,exp2,cue,contrast
"r_participant[113,condpresent]",1.000010249436035,exp2,cue,contrast
"r_participant[114,condpresent]",1.0000314773451886,exp2,cue,contrast
"r_participant[115,condpresent]",1.0000507735582418,exp2,cue,contrast
"r_participant__hu[065,Intercept]",1.000006401342257,exp2,cue,contrast
"r_participant__hu[066,Intercept]",1.000183698976424,exp2,cue,contrast
"r_participant__hu[067,Intercept]",1.0000627690652797,exp2,cue,contrast
"r_participant__hu[068,Intercept]",0.9999926224391432,exp2,cue,contrast
"r_participant__hu[069,Intercept]",1.0000776994056235,exp2,cue,contrast
"r_participant__hu[070,Intercept]",1.0001745395600734,exp2,cue,contrast
"r_participant__hu[071,Intercept]",1.0000989784416088,exp2,cue,contrast
"r_participant__hu[072,Intercept]",1.000035990271138,exp2,cue,contrast
"r_participant__hu[073,Intercept]",1.0002889558656707,exp2,cue,contrast
"r_participant__hu[074,Intercept]",1.000246456467254,exp2,cue,contrast
"r_participant__hu[075,Intercept]",1.000125394331352,exp2,cue,contrast
"r_participant__hu[076,Intercept]",1.0000586235769187,exp2,cue,contrast
"r_participant__hu[077,Intercept]",1.0000705527240117,exp2,cue,contrast
"r_participant__hu[078,Intercept]",0.9999633884496317,exp2,cue,contrast
"r_participant__hu[079,Intercept]",1.0000498311581787,exp2,cue,contrast
"r_participant__hu[080,Intercept]",1.0001628865929182,exp2,cue,contrast
"r_participant__hu[081,Intercept]",1.0000476151552329,exp2,cue,contrast
"r_participant__hu[082,Intercept]",1.0000104070438813,exp2,cue,contrast
"r_participant__hu[083,Intercept]",1.0000983900898954,exp2,cue,contrast
"r_participant__hu[084,Intercept]",1.0000191427081593,exp2,cue,contrast
"r_participant__hu[085,Intercept]",1.0001212263096282,exp2,cue,contrast
"r_participant__hu[086,Intercept]",0.9999916449395515,exp2,cue,contrast
"r_participant__hu[087,Intercept]",1.0000295881908432,exp2,cue,contrast
"r_participant__hu[088,Intercept]",1.0001012571608168,exp2,cue,contrast
"r_participant__hu[089,Intercept]",1.0000784990483382,exp2,cue,contrast
"r_participant__hu[090,Intercept]",1.0000436622084248,exp2,cue,contrast
"r_participant__hu[091,Intercept]",1.0000984066864613,exp2,cue,contrast
"r_participant__hu[092,Intercept]",1.0000220934929096,exp2,cue,contrast
"r_participant__hu[093,Intercept]",1.000041179087028,exp2,cue,contrast
"r_participant__hu[095,Intercept]",1.000130282944453,exp2,cue,contrast
"r_participant__hu[096,Intercept]",1.0002610970191237,exp2,cue,contrast
"r_participant__hu[097,Intercept]",1.000116419053176,exp2,cue,contrast
"r_participant__hu[098,Intercept]",1.0000255160916862,exp2,cue,contrast
"r_participant__hu[099,Intercept]",1.0002084257135213,exp2,cue,contrast
"r_participant__hu[100,Intercept]",1.0000144509433153,exp2,cue,contrast
"r_participant__hu[101,Intercept]",1.000298064759466,exp2,cue,contrast
"r_participant__hu[102,Intercept]",1.000588617475801,exp2,cue,contrast
"r_participant__hu[103,Intercept]",1.000122039480885,exp2,cue,contrast
"r_participant__hu[104,Intercept]",1.0000088362852873,exp2,cue,contrast
"r_participant__hu[105,Intercept]",1.0000281873962866,exp2,cue,contrast
"r_participant__hu[106,Intercept]",1.000017171186293,exp2,cue,contrast
"r_participant__hu[107,Intercept]",1.0000733049015287,exp2,cue,contrast
"r_participant__hu[108,Intercept]",1.0000439546076385,exp2,cue,contrast
"r_participant__hu[109,Intercept]",1.0002376095217609,exp2,cue,contrast
"r_participant__hu[110,Intercept]",1.0003260433115457,exp2,cue,contrast
"r_participant__hu[111,Intercept]",1.0001111355771266,exp2,cue,contrast
"r_participant__hu[112,Intercept]",1.0001156814858583,exp2,cue,contrast
"r_participant__hu[113,Intercept]",1.0000679004837247,exp2,cue,contrast
"r_participant__hu[114,Intercept]",1.0002248643686766,exp2,cue,contrast
"r_participant__hu[115,Intercept]",1.0001121275799276,exp2,cue,contrast
lprior,1.0002408031778796,exp2,cue,contrast
lp__,1.0005267651777474,exp2,cue,contrast
"z_1[1,1]",1.0002967097214757,exp2,cue,contrast
"z_1[2,1]",1.0001688000913522,exp2,cue,contrast
"z_1[1,2]",1.000121793115118,exp2,cue,contrast
"z_1[2,2]",1.0000168471834567,exp2,cue,contrast
"z_1[1,3]",1.0001042440162202,exp2,cue,contrast
"z_1[2,3]",1.0000553121982725,exp2,cue,contrast
"z_1[1,4]",1.0001470143005877,exp2,cue,contrast
"z_1[2,4]",1.0000225434028187,exp2,cue,contrast
"z_1[1,5]",1.0000045034928253,exp2,cue,contrast
"z_1[2,5]",0.9999728763068975,exp2,cue,contrast
"z_1[1,6]",1.0000360664756855,exp2,cue,contrast
"z_1[2,6]",1.0000318447760561,exp2,cue,contrast
"z_1[1,7]",1.0003051570025459,exp2,cue,contrast
"z_1[2,7]",1.000051812284949,exp2,cue,contrast
"z_1[1,8]",1.0001013202431586,exp2,cue,contrast
"z_1[2,8]",1.000031359338947,exp2,cue,contrast
"z_1[1,9]",1.00002150407921,exp2,cue,contrast
"z_1[2,9]",1.0001496493404152,exp2,cue,contrast
"z_1[1,10]",0.9999773382472759,exp2,cue,contrast
"z_1[2,10]",1.0000721685168703,exp2,cue,contrast
"z_1[1,11]",1.0001754722110525,exp2,cue,contrast
"z_1[2,11]",1.0000971267844023,exp2,cue,contrast
"z_1[1,12]",1.0000718540132287,exp2,cue,contrast
"z_1[2,12]",1.0001586704899632,exp2,cue,contrast
"z_1[1,13]",1.000050916216158,exp2,cue,contrast
"z_1[2,13]",1.0001761352194865,exp2,cue,contrast
"z_1[1,14]",1.0001190678779106,exp2,cue,contrast
"z_1[2,14]",0.9999865197190324,exp2,cue,contrast
"z_1[1,15]",1.0000942732376294,exp2,cue,contrast
"z_1[2,15]",1.0001582803972642,exp2,cue,contrast
"z_1[1,16]",1.0001399547634304,exp2,cue,contrast
"z_1[2,16]",0.9999643236054758,exp2,cue,contrast
"z_1[1,17]",0.9999828790657326,exp2,cue,contrast
"z_1[2,17]",1.000005358266858,exp2,cue,contrast
"z_1[1,18]",1.0000178316216153,exp2,cue,contrast
"z_1[2,18]",1.000049219603931,exp2,cue,contrast
"z_1[1,19]",1.0002965623776623,exp2,cue,contrast
"z_1[2,19]",1.0000944502847438,exp2,cue,contrast
"z_1[1,20]",1.0002071868494078,exp2,cue,contrast
"z_1[2,20]",1.0000480698502834,exp2,cue,contrast
"z_1[1,21]",1.000091073758937,exp2,cue,contrast
"z_1[2,21]",1.0000338297417704,exp2,cue,contrast
"z_1[1,22]",1.0000779810497082,exp2,cue,contrast
"z_1[2,22]",1.000068152209535,exp2,cue,contrast
"z_1[1,23]",1.0000956424465663,exp2,cue,contrast
"z_1[2,23]",1.0000854501484333,exp2,cue,contrast
"z_1[1,24]",1.0000718699946756,exp2,cue,contrast
"z_1[2,24]",1.0000827330161013,exp2,cue,contrast
"z_1[1,25]",1.000049925499482,exp2,cue,contrast
"z_1[2,25]",1.0000452741599961,exp2,cue,contrast
"z_1[1,26]",0.9999897977354925,exp2,cue,contrast
"z_1[2,26]",1.0001271059996792,exp2,cue,contrast
"z_1[1,27]",1.0001223478559642,exp2,cue,contrast
"z_1[2,27]",1.0001732077580423,exp2,cue,contrast
"z_1[1,28]",1.0001916417550196,exp2,cue,contrast
"z_1[2,28]",0.9999799127217827,exp2,cue,contrast
"z_1[1,29]",1.000064701097491,exp2,cue,contrast
"z_1[2,29]",1.0001183822195603,exp2,cue,contrast
"z_1[1,30]",1.0001475550349923,exp2,cue,contrast
"z_1[2,30]",1.0002470284751916,exp2,cue,contrast
"z_1[1,31]",0.9999860347270997,exp2,cue,contrast
"z_1[2,31]",0.9999962132786846,exp2,cue,contrast
"z_1[1,32]",0.9999998334472419,exp2,cue,contrast
"z_1[2,32]",1.0001185296394373,exp2,cue,contrast
"z_1[1,33]",1.0001168781699448,exp2,cue,contrast
"z_1[2,33]",1.0000242698271902,exp2,cue,contrast
"z_1[1,34]",1.000293954617708,exp2,cue,contrast
"z_1[2,34]",1.0000202953098687,exp2,cue,contrast
"z_1[1,35]",1.0001625744454308,exp2,cue,contrast
"z_1[2,35]",1.000024192682506,exp2,cue,contrast
"z_1[1,36]",0.9999924092062384,exp2,cue,contrast
"z_1[2,36]",1.000071324092246,exp2,cue,contrast
"z_1[1,37]",1.0000099865827976,exp2,cue,contrast
"z_1[2,37]",1.0000972211449253,exp2,cue,contrast
"z_1[1,38]",1.0001850206871892,exp2,cue,contrast
"z_1[2,38]",0.9999817411400711,exp2,cue,contrast
"z_1[1,39]",1.0000390300115065,exp2,cue,contrast
"z_1[2,39]",1.000105128935795,exp2,cue,contrast
"z_1[1,40]",1.0000323007383525,exp2,cue,contrast
"z_1[2,40]",1.0000266121534551,exp2,cue,contrast
"z_1[1,41]",1.000134063667375,exp2,cue,contrast
"z_1[2,41]",1.0001268034011526,exp2,cue,contrast
"z_1[1,42]",1.0001510128770608,exp2,cue,contrast
"z_1[2,42]",1.000207158104147,exp2,cue,contrast
"z_1[1,43]",1.0001530724432233,exp2,cue,contrast
"z_1[2,43]",1.0000796220595078,exp2,cue,contrast
"z_1[1,44]",1.000130508643935,exp2,cue,contrast
"z_1[2,44]",1.0002368940795305,exp2,cue,contrast
"z_1[1,45]",0.9999994525400171,exp2,cue,contrast
"z_1[2,45]",1.0003093123894968,exp2,cue,contrast
"z_1[1,46]",1.0000531648515916,exp2,cue,contrast
"z_1[2,46]",1.0001043699568366,exp2,cue,contrast
"z_1[1,47]",1.0001986934415745,exp2,cue,contrast
"z_1[2,47]",1.0000472037700177,exp2,cue,contrast
"z_1[1,48]",1.0002046896286123,exp2,cue,contrast
"z_1[2,48]",1.0000339860683234,exp2,cue,contrast
"z_1[1,49]",1.00007993656205,exp2,cue,contrast
"z_1[2,49]",1.0000755339838063,exp2,cue,contrast
"z_1[1,50]",1.0002976173802527,exp2,cue,contrast
"z_1[2,50]",1.0000784839955041,exp2,cue,contrast
"L_1[1,1]",NA,exp2,cue,contrast
"L_1[2,1]",1.0001680124738253,exp2,cue,contrast
"L_1[1,2]",NA,exp2,cue,contrast
"L_1[2,2]",1.0001689792606734,exp2,cue,contrast
"z_2[1,1]",1.000126300866279,exp2,cue,contrast
"z_2[1,2]",1.0001323719590496,exp2,cue,contrast
"z_2[1,3]",1.0000619912390436,exp2,cue,contrast
"z_2[1,4]",1.0002689771476434,exp2,cue,contrast
"z_2[1,5]",1.0000937073231928,exp2,cue,contrast
"z_2[1,6]",1.0000712028766237,exp2,cue,contrast
"z_2[1,7]",1.0001766065638764,exp2,cue,contrast
"z_2[1,8]",1.000119104958872,exp2,cue,contrast
"z_2[1,9]",1.0003199066716093,exp2,cue,contrast
"z_2[1,10]",1.0001420879207537,exp2,cue,contrast
"z_2[1,11]",1.0002783249920002,exp2,cue,contrast
"z_2[1,12]",1.000129619731302,exp2,cue,contrast
"z_2[1,13]",1.0000374923945834,exp2,cue,contrast
"z_2[1,14]",1.0001003573322662,exp2,cue,contrast
"z_2[1,15]",1.0000739108469094,exp2,cue,contrast
"z_2[1,16]",1.000073760487799,exp2,cue,contrast
"z_2[1,17]",1.0001306957546132,exp2,cue,contrast
"z_2[1,18]",1.0001103837801855,exp2,cue,contrast
"z_2[1,19]",1.0000896980005347,exp2,cue,contrast
"z_2[1,20]",1.000121891528256,exp2,cue,contrast
"z_2[1,21]",1.00014096837389,exp2,cue,contrast
"z_2[1,22]",0.9999663526740535,exp2,cue,contrast
"z_2[1,23]",1.0002726705240017,exp2,cue,contrast
"z_2[1,24]",1.0001187201700963,exp2,cue,contrast
"z_2[1,25]",1.0001556783027399,exp2,cue,contrast
"z_2[1,26]",1.0001335955433213,exp2,cue,contrast
"z_2[1,27]",1.0000663083115464,exp2,cue,contrast
"z_2[1,28]",1.0000644248362043,exp2,cue,contrast
"z_2[1,29]",1.0002612427409494,exp2,cue,contrast
"z_2[1,30]",1.0001288325191422,exp2,cue,contrast
"z_2[1,31]",1.0002956282799071,exp2,cue,contrast
"z_2[1,32]",1.0001518566362457,exp2,cue,contrast
"z_2[1,33]",1.0000420374210952,exp2,cue,contrast
"z_2[1,34]",1.0001252592216046,exp2,cue,contrast
"z_2[1,35]",1.0000645058570308,exp2,cue,contrast
"z_2[1,36]",1.0002414775804507,exp2,cue,contrast
"z_2[1,37]",1.0003507150111448,exp2,cue,contrast
"z_2[1,38]",1.0002010751005643,exp2,cue,contrast
"z_2[1,39]",1.0001102119461125,exp2,cue,contrast
"z_2[1,40]",1.000017164146268,exp2,cue,contrast
"z_2[1,41]",1.000050732937864,exp2,cue,contrast
"z_2[1,42]",1.0000821923507288,exp2,cue,contrast
"z_2[1,43]",1.0002337590702213,exp2,cue,contrast
"z_2[1,44]",1.0002126643747447,exp2,cue,contrast
"z_2[1,45]",1.0003083311399448,exp2,cue,contrast
"z_2[1,46]",1.0000903242809456,exp2,cue,contrast
"z_2[1,47]",1.0001504710183586,exp2,cue,contrast
"z_2[1,48]",0.9999977813936062,exp2,cue,contrast
"z_2[1,49]",1.0002190860291384,exp2,cue,contrast
"z_2[1,50]",1.0000408269976946,exp2,cue,contrast
